ID,Name,InChIKey,SMILES,Solubility,rdkit_mol,standEState_VSA10,standNumHAcceptors,standNumHeteroatoms,standPEOE_VSA1,standSlogP_VSA7,standPEOE_VSA13,standRingCount,standNumAliphaticHeterocycles,standChi1,standVSA_EState5,standKappa3,standNHOHCount,standChi1n,standNOCount,standChi0n,standPEOE_VSA4,standTPSA,standEState_VSA7,standVSA_EState7,standSlogP_VSA3,standSMR_VSA5,standSMR_VSA4,standSMR_VSA2,standEState_VSA6,standEState_VSA8,standSMR_VSA6,standMinEStateIndex,standNumAromaticRings,standFractionCSP3,standSlogP_VSA1,standSlogP_VSA6,standNumSaturatedCarbocycles,standPEOE_VSA5,standNumSaturatedHeterocycles,standChi2n,standPEOE_VSA3,standChi3n,standPEOE_VSA8,standVSA_EState6,standMaxEStateIndex,standMaxAbsEStateIndex,standChi4v,standSMR_VSA10,standPEOE_VSA11,standSlogP_VSA10,standNumValenceElectrons,standVSA_EState8,standSlogP_VSA2,standVSA_EState10,standFpDensityMorgan2,standEState_VSA3,standVSA_EState9,standPEOE_VSA12,standNumAliphaticCarbocycles,standKappa2,standNumRadicalElectrons,standExactMolWt,standNumHDonors,standNumRotatableBonds,standHeavyAtomCount,standEState_VSA11,standChi2v,standMolWt,standBertzCT,standVSA_EState1,standVSA_EState2,standPEOE_VSA7,standChi1v,standChi3v,standSlogP_VSA5,standPEOE_VSA6,standEState_VSA4,standHeavyAtomMolWt,standSMR_VSA1,standPEOE_VSA9,standVSA_EState4,standBalabanJ,standSMR_VSA9,standSMR_VSA7,standNumSaturatedRings,standPEOE_VSA2,standMolLogP,standPEOE_VSA10,standEState_VSA2,standFpDensityMorgan3,standChi0v,standSlogP_VSA12,standMolMR,standMinAbsEStateIndex,standVSA_EState3,standChi0,standNumAliphaticRings,standLabuteASA,standHallKierAlpha,standSlogP_VSA4,standNumAromaticHeterocycles,standSMR_VSA3,standEState_VSA9,standSlogP_VSA11,standKappa1,standFpDensityMorgan1,standChi4n,standPEOE_VSA14,standEState_VSA5,standNumAromaticCarbocycles,standEState_VSA1,standqed,standSlogP_VSA8
B-1247,"2-propanol, 1,3-dichloro-, carbamate",JMNCUXPHXKHBPY-UHFFFAOYSA-N,NC(=O)OC(CCl)CCl,-1.3605,<rdkit.Chem.rdchem.Mol object at 0x1366d0e40>,-0.3594606697177388,-0.4979164487112373,-0.0192281167224874,0.05315112043572097,-0.29679412374310754,-0.43118700411625704,-0.9995880188393155,-0.34178930492942794,-0.7566731490530496,0.2936934523201897,-0.05112821464296705,0.398507166536655,-0.7900825699773496,-0.3037840177870023,-0.7902766644047817,-0.30696195460223447,-0.15339610351791555,-0.6117596871887956,-0.5537901085748498,-0.3559330155737589,-0.4870455115588576,0.4137401953936569,-0.17144408782701623,-0.7256105734704817,-0.09174918532885387,0.18758648684140128,0.02811042194210371,-0.9251887730948745,0.9002053128463933,-0.04972447895464561,-0.9206930740209742,-0.2443763806524881,5.526743864252728,-0.28894212838997196,-0.7887518190476583,0.3111634181118512,-0.8043016296405261,-0.7763644270657185,-0.7576567099870121,0.11595628597184583,0.11595628597184583,-0.6594226451646911,0.5171835678507489,-0.4478476475971224,0.22114871798780025,-0.6804191018615846,-0.5731531793991725,0.01388326399170862,1.0593674118338328,0.765429336706609,-0.8629307007844992,0.06160828094390046,-0.38077083905641873,-0.29713415431887585,-0.30672467970391953,-0.08629530074284007,-0.582619773085469,-0.040096078712051814,-0.22170504270773395,-0.7648354425281442,-0.07095947242679887,-0.7420428060528582,-0.5782247620618339,-0.8326290379183323,-0.26264488763855004,-0.1758585179984554,-0.9710602142197404,-0.6536092137362239,-0.6741878710044527,-0.6605462783008385,-0.7406152210734009,-0.6931207193551989,-0.5574923371155582,-0.3257211993759934,0.2534862494124342,1.2150233354272073,0.9548393696288392,-0.5192349592891412,-1.0159591791393565,-0.37736300547229,-0.7601086345613239,-0.36849669868673657,0.1372131086904165,-0.04174940375226419,0.07732991992808501,-0.6763439274057947,0.9793334360815316,-0.707846378192905,-0.33038481373021694,-0.6956857610871958,-0.7066012168182407,-0.4364437583487355,-0.6742121391965519,0.842994345219554,-0.5460841297331339,-0.4281399194089812,-0.5216477953643636,0.7792130488406738,-0.43405380175046815,-0.5124018961146745,1.2397419749059577,-0.7800690905113246,-0.05341003006879932,-0.5347681712787378,-0.8112303287068572,0.16343065710864063,0.5814126190245752,-0.3780815420043047
A-3870,"trisodium 8-hydroxypyrene-1,3,6-trisulfonate",KXXXUIKPSVVSAW-UHFFFAOYSA-K,[Na+].[Na+].[Na+].Oc1cc(c2ccc3c4c(ccc1c24)c(cc3[S]([O-])(=O)=O)[S]([O-])(=O)=O)[S]([O-])(=O)=O,-0.242535631,<rdkit.Chem.rdchem.Mol object at 0x1366d0dd0>,3.846709596970856,2.295734237522437,2.9538178745376156,0.8666577006424234,-0.29679412374310754,-0.43118700411625704,1.7695690742949994,-0.34178930492942794,0.9985767759149948,-0.21597662444700927,-0.05107343049388876,-0.1455559691727591,0.48352839706909617,1.848584286736322,0.9987426424316853,-0.30696195460223447,2.5107985137914604,-0.6117596871887956,-0.35131290005232385,2.157271965990943,-0.27479391608243714,-0.4868475045817513,-0.17144408782701623,-0.7256105734704817,-0.5581957502632761,-0.6637015537438961,-2.7779530351310924,2.612506229007366,-1.2282666865680734,6.382335895603429,1.152772424125459,-0.2443763806524881,-0.27654454108244925,-0.28894212838997196,0.5977372877189321,4.178607103876411,0.7538406818782383,1.6918089438838007,0.044851398435329405,0.6735578512831853,0.6735578512831853,1.5594009077126756,2.232954144695036,-0.4478476475971224,-0.47880077290098655,0.9869000632843686,-0.5731531793991725,0.815904320134201,-0.4021367835560029,-1.7525056450265986,0.24948237501041107,-5.717189835321532,-0.38077083905641873,-0.29713415431887585,0.39387761575028546,-0.08629530074284007,1.6270408539858277,-0.040096078712051814,-0.22170504270773395,1.3693771453385004,-0.07095947242679887,1.3720920060296764,1.625430899268612,2.8287577184606403,5.181764790542286,-1.1529046227554713,-0.22632799872720882,1.25541976192155,1.3753154123750018,-0.6605462783008385,-0.2257172961280669,0.4490039469127438,1.7964351430089542,6.382142907086928,0.5422208419355495,-0.4912466009252606,-2.190975303749186,0.6040355697509704,0.2779021445275641,-0.37736300547229,-0.7601086345613239,-3.0368572610789832,3.946842475241946,5.87016416643728,-1.5536951280695004,2.00739326471574,-0.4898382069203876,0.6571335879756074,-0.7877388743873466,0.04511523079292903,1.1279076741998553,-0.4364437583487355,2.1229007319712125,1.329765109233687,-0.5460841297331339,-0.4281399194089812,-0.5216477953643636,-0.7468182844748946,0.9889085072755002,1.494985211429563,-1.6077579094329455,0.9142436096440875,4.918900078491212,-0.29741933153881234,3.0952008802168747,2.761086607166861,-1.9592834749360957,4.879188958405712
B-4365,"propanoic acid,2-[(meo-carbonyl)oxy]-, me ester",YYQQVTLVYLTGPR-UHFFFAOYSA-N,COC(=O)OC(C)C(=O)OC,-0.6003,<rdkit.Chem.rdchem.Mol object at 0x1366d0d60>,0.15468445286833035,0.5497025586263907,-0.0192281167224874,0.4199791421222501,-0.29679412374310754,-0.43118700411625704,-0.9995880188393155,-0.34178930492942794,-0.5792115464973262,-0.19836749815018148,-0.05120303687402792,-0.6896191048821732,-0.6319911318565264,0.31117835493394747,-0.4995909054897581,-0.30696195460223447,0.028214505857640047,-0.6117596871887956,-0.6325870471501056,1.0438541838627775,-0.31581603126187063,-0.4868475045817513,-0.17144408782701623,-0.7256105734704817,0.07486483480705436,0.365632121459963,-0.02130323261543479,-0.9251887730948745,0.6637084804078158,-0.4943844560079275,-0.9206930740209742,-0.2443763806524881,-0.27654454108244925,-0.28894212838997196,-0.6826439647513944,1.2174997127872085,-0.667706020877013,-0.7763644270657185,-0.7576567099870121,0.31283940015846695,0.31283940015846695,-0.80195048014473,-0.3654871158362611,0.8258934966656486,0.22114871798780025,-0.510284493173222,-0.3070577621124629,0.3533474020287415,-0.4021367835560029,0.18714766437151675,-0.8629307007844992,0.9379871539809648,-0.38077083905641873,-0.29713415431887585,-0.32905942803076305,-0.08629530074284007,-0.638549751132353,-0.7300251572401164,-0.40858142161171906,-0.5792517392353924,-0.07095947242679887,-0.8053527660649256,-0.639947751271621,-0.6931802976824067,0.19297665588865937,0.6586266314338611,-0.687731374222566,-0.7472815163310818,-0.7935236318145756,-0.4754314231341239,-0.7406152210734009,-0.24692970711360163,-0.6436248201096164,0.451403166222458,0.4961590536916616,-0.4912466009252606,1.2670097349569955,-0.5192349592891412,-1.0159591791393565,-0.37736300547229,-0.7601086345613239,-0.5472056088607645,-0.6379170771764068,-0.6782472083203138,0.042822045873089604,-0.6109739849044539,-0.4898382069203876,-0.7290364330408989,0.8385720568306411,-0.6956857610871958,-0.5033962464836866,-0.4364437583487355,-0.6565216180078232,-0.05753156457986738,-0.5460841297331339,-0.4281399194089812,-0.5216477953643636,-0.7468182844748946,-0.43405380175046815,-0.42980800130712626,0.200777258837753,-0.7076939688308432,0.309760777742171,0.01429903295799617,-0.8112303287068572,0.5693987658504892,0.08427710148533404,-0.3780815420043047
A-2889,bis(tetrakis(hydroxymethyl)phosphanium) sulfate,YIEDHPBKGZGLIK-UHFFFAOYSA-L,OC[P+](CO)(CO)CO.OC[P+](CO)(CO)CO.[O-][S]([O-])(=O)=O,1.9675126996,<rdkit.Chem.rdchem.Mol object at 0x1366d0cf0>,-0.8736057923038081,2.994146909080856,2.6835409662412424,3.9260875943212885,-0.29679412374310754,-0.43118700411625704,-0.9995880188393155,-0.34178930492942794,0.4677450251107046,0.11656288451577922,-0.05020603257835125,3.6628859807931398,0.04058871445575672,2.463546659457272,0.3165836089855052,-0.30696195460223447,3.47079473444974,-0.6117596871887956,-0.7154634261319368,0.1995506115845637,-0.6380014128225664,-0.4868475045817513,-0.17144408782701623,-0.7256105734704817,-0.5581957502632761,3.012453673232558,-2.7217861134654413,-0.9251887730948745,1.609695979317882,-0.4943844560079275,-0.9206930740209742,-0.2443763806524881,-0.27654454108244925,-0.28894212838997196,0.030419899374064776,-0.595172876563506,-0.10385938933292715,0.01783867236642781,-0.7576567099870121,-0.3661597602000033,-0.3661597602000033,-0.262356466716052,0.2924780184692737,10.149420918334581,-0.47880077290098655,0.8507923763336787,-0.5731531793991725,3.4201939125981005,-0.4021367835560029,-2.1846455709828683,-0.8629307007844992,-3.478804978705745,-0.38077083905641873,-0.29713415431887585,1.0616608811918302,-0.08629530074284007,0.8891823514186578,4.789407470984401,0.7126768518121918,0.5342504805211178,-0.07095947242679887,1.99253551512048,0.8868182506803822,-0.35935859336782605,1.3413226191902023,-0.9360609741274036,-0.9710602142197404,1.330679193397095,1.3751948489136416,-0.6605462783008385,-0.7406152210734009,-0.6931207193551989,0.8929859501863209,2.3345850978580147,-0.9068031140464431,-0.4912466009252606,-2.1909771213680327,-0.5192349592891412,-1.0159591791393565,-0.37736300547229,0.5724058542727111,-1.7632943102922753,1.206577704082153,2.0703697340874694,-2.4889880610067627,0.5347679723765387,0.429900097260491,0.3216311339476013,-0.007740977812156675,4.99997360322901,0.823968093069805,-0.4364437583487355,0.40353022897996715,1.297313731413589,-0.5460841297331339,-0.4281399194089812,-0.5216477953643636,3.0926493310284364,-0.43405380175046815,1.285430480000852,-1.6341974946702318,-0.639459375717505,-0.42030257846422775,-0.5347681712787378,-0.8112303287068572,1.0200525386269108,-2.1809465498503258,-0.3780815420043047
B-344,l-sparteine,SLRCCWJSBJZJBV-ZQDZILKHSA-N,C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@H]34)[C@@H]2C1,-1.8871,<rdkit.Chem.rdchem.Mol object at 0x1366d0c80>,-0.8736057923038081,-0.4979164487112373,-0.8300588416116064,-0.9738072981763453,-0.29679412374310754,-0.43118700411625704,1.7695690742949994,6.619552048531166,0.06447597940797449,1.1575484959845244,-0.051340591870228144,-0.6896191048821732,0.5644605243444435,-0.6112652041474772,0.14189614714393975,-0.30696195460223447,-1.028793412123379,-0.6117596871887956,1.2617034700138983,-0.82064270056297,0.7723814932794129,1.3722047431168558,-0.17144408782701623,-0.231020264848577,-0.12162838610336392,1.2313561303906575,1.178193718617021,-0.9251887730948745,1.609695979317882,-0.4943844560079275,-0.9206930740209742,-0.2443763806524881,-0.27654454108244925,7.557703970472395,0.7904052457536686,-0.595172876563506,1.3026982724593126,1.1461886143597995,-0.47913830045652744,-2.235151212049926,-2.235151212049926,1.3708533887710037,-0.988772591094383,-0.4478476475971224,-0.47880077290098655,0.034146254629538214,0.5129346123232276,0.9775944987378498,-0.4021367835560029,-0.9807545713125229,-0.8629307007844992,0.06160828094390046,-0.38077083905641873,-0.29713415431887585,-0.370282806121393,-0.08629530074284007,-0.18675001698865717,-0.7300251572401164,-0.7823341794196894,-0.022500629357137304,-0.07095947242679887,0.5088613723710897,-0.18815033705722664,-0.43185997324011116,-0.5018692753031829,-0.5002526871683505,1.3626626473145713,0.3750845381927933,0.9434541046058011,0.5411351493623564,-0.37729311582353253,0.8079998898071354,-0.2687540734667349,-0.8448511412592185,-0.9068031140464431,-0.4912466009252606,-0.757620350821292,-0.5192349592891412,-1.0159591791393565,5.202018912473568,0.7911761799965134,0.0557348760957859,-0.6379170771764068,-0.6782472083203138,-0.6148528126372974,0.001916704504177823,-0.4898382069203876,0.07102124192428372,1.7519991919250777,-0.6956857610871958,-0.19564140901993232,3.952179625349381,-0.035923917850344246,0.8997842745383497,0.8194934007233821,-0.4281399194089812,1.1191196432973045,-0.7468182844748946,-0.43405380175046815,-0.33078191893943454,-1.2858171943884806,1.8333126534375912,-0.42030257846422775,1.9967978629631344,-0.8112303287068572,-0.6575480941937571,0.5364618780843851,-0.3780815420043047
B-2658,"2,4-d, isooctyl ester",QZSFJRIWRPJUOH-UHFFFAOYSA-N,CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,-7.0122,<rdkit.Chem.rdchem.Mol object at 0x1366d0c10>,-0.3594606697177388,-0.14871011293202796,-0.0192281167224874,-0.04461627561916353,1.3294969032372816,-0.43118700411625704,-0.30729874555573683,-0.34178930492942794,0.38527746410102665,0.3582462066926541,-0.05090860867100525,-0.6896191048821732,0.4198734598945879,-0.3037840177870023,0.3698742011661454,-0.30696195460223447,-0.47403139402624156,-0.6117596871887956,0.32938274240190324,0.11443472032419146,0.339625515647043,0.44267861926755225,-0.17144408782701623,0.6762503093533186,0.05868863014029144,0.29282164542471345,0.32551454605714386,-0.04076502256931434,0.36808731299277664,-0.12702909403400553,-0.18201314699434637,-0.2443763806524881,-0.27654454108244925,-0.28894212838997196,0.2427244579582808,0.3111634181118512,0.23698359889859832,-0.3927707457831302,-0.05299050266993843,0.6632281051936657,0.6632281051936657,0.06612041752909611,0.5108124818679989,0.9308391331935492,-0.47880077290098655,0.40844239374393587,0.30042723653311076,-0.17698317350031015,1.2194269109733493,0.8663992809009191,1.7336032339419996,0.06160828094390046,-0.38077083905641873,-0.29713415431887585,0.40367821917171276,-0.08629530074284007,0.4261435774024581,-0.7300251572401164,0.899553230716177,0.3486667772283661,-0.07095947242679887,0.2361651654157889,0.4301305367411527,0.012839538383508408,0.07027948878305673,-0.04962669560229206,0.27858971444109737,0.4105523002238378,0.1887333960728001,0.3963585663371573,0.8525864769590312,0.9186905469276393,0.41862263031375724,-0.06772682760286439,0.24061145959150038,-0.4912466009252606,-0.051905631284457694,0.6040355697509704,-0.011945413192977077,-0.37736300547229,-0.7601086345613239,0.8899194021318196,0.09220165461314535,0.0024254788157116354,1.0262899404494177,0.43208952244094867,0.9793334360815316,0.44079642753949166,-0.398564368011704,-0.6203738668346566,0.374114184573532,-0.4364437583487355,0.4279144531081103,0.2101923447477313,0.13670463549512404,-0.4281399194089812,-0.5216477953643636,1.4023178768085927,0.9889085072755002,0.34785818757423254,0.4896014679555515,0.0646773256398257,-0.06087251846065963,-0.5347681712787378,0.16537747352407584,-0.6575480941937571,0.29303855531676104,-0.3780815420043047
B-4292,4-hexylresorcinol,WFJIVOKAWHGMBH-UHFFFAOYSA-N,CCCCCCc1ccc(O)cc1O,-2.5895,<rdkit.Chem.rdchem.Mol object at 0x1366d0ba0>,-0.32600420274874164,-0.4979164487112373,-0.8300588416116064,0.0278976727195968,-0.29679412374310754,-0.43118700411625704,-0.30729874555573683,-0.34178930492942794,-0.2627892658781444,0.2877732948744275,-0.051215787053256294,0.398507166536655,-0.07532637180544367,-0.6112652041474772,-0.19917741088976015,-0.30696195460223447,-0.3798841638974858,-0.6117596871887956,0.5241034911583983,-0.19072836099684115,0.3271879506673303,-0.4868475045817513,-0.17144408782701623,0.20896339738585396,-0.24975356006149232,-0.6637015537438961,0.6460066266296929,-0.04076502256931434,0.1907146463749044,-0.4943844560079275,-0.18201314699434637,-0.2443763806524881,-0.27654454108244925,-0.28894212838997196,-0.14148903442866428,-0.595172876563506,-0.11628433475801814,-0.3130576173200681,-0.06118578783560412,-0.056022148877540937,-0.056022148877540937,-0.30903148061977,-0.988772591094383,-0.4478476475971224,-0.47880077290098655,-0.2720960410095144,-0.15657766141652832,-0.5355972005837395,-0.4021367835560029,0.46251975689103864,-0.8629307007844992,0.06160828094390046,-0.38077083905641873,-0.29713415431887585,-0.19393963545296708,-0.08629530074284007,-0.4376986806426159,0.6498329998160128,0.15204771510023635,-0.30087618429626484,-0.07095947242679887,-0.3225491669437241,-0.43900088985112135,-0.38654668358676625,-0.5018692753031829,-0.9360609741274036,0.03034566862736302,-0.22508605010150612,-0.30742684680082494,0.3599895829383162,0.1718903160850613,0.46193153262001607,-0.48284281253812955,-0.2885947022826673,-0.9068031140464431,-0.15133466402757992,0.03504047913013425,1.727306098791082,-0.17126228513450403,-0.37736300547229,-0.7601086345613239,0.3178113310894392,0.8223203864026974,-0.055874854968964334,0.7416018121181858,-0.32395239490178607,-0.4898382069203876,-0.21207684603481514,-0.4578561943199443,0.851794377424389,-0.30557838762334705,-0.4364437583487355,-0.3398334733903736,0.007371239416659967,-0.5460841297331339,-0.4281399194089812,-0.5216477953643636,-0.41095236002429836,2.4118708163014686,-0.3223427089258755,-0.1060982976530474,-0.13124504955499577,-0.42030257846422775,0.45623169533342006,0.16537747352407584,-0.6575480941937571,0.9083392263302801,-0.3780815420043047
C-2049,n-(2-benzoyloxyacetyl)proline methyl ester,UQIKOYWGLUXMNE-UHFFFAOYSA-N,COC(=O)C1CCCN1C(=O)COC(=O)C2=CC=CC=C2,-2.08,<rdkit.Chem.rdchem.Mol object at 0x1366d0b30>,0.6688296265883246,0.5497025586263907,0.2510487915738856,0.435970912699222,-0.29679412374310754,1.0941915814508774,0.3849905277278419,1.3985460334357205,0.3985573361082706,-0.5870396871341511,-0.051190859375867426,-0.6896191048821732,0.2819790127055835,0.6186595412944224,0.25935831894498507,-0.30696195460223447,0.2398070855011309,-0.6117596871887956,-0.1494720124563702,1.0495121412113528,-0.17099795656935943,-0.4868475045817513,-0.17144408782701623,1.6108242802096544,-0.3471755410782417,0.8029913389934539,0.2029158270083666,-0.04076502256931434,-0.09308160329811546,-0.4943844560079275,0.3104401634957459,-0.2443763806524881,-0.27654454108244925,1.67271939632562,0.1702982401762823,1.2174997127872085,0.28434715704554386,-0.2765215821821912,0.3819895871213323,0.7884699181681474,0.7884699181681474,0.05334157719682348,-0.07138503842535969,0.9308391331935492,-0.47880077290098655,0.30636162853091836,-0.5540491072161474,1.0170319906407994,-0.4021367835560029,0.6644593925122988,0.8359390325529992,0.5394091889359254,-0.38077083905641873,-0.29713415431887585,-0.010187628802328466,-0.08629530074284007,0.16952838772892878,-0.7300251572401164,-0.03482866380374879,0.3486667772283661,-0.07095947242679887,-0.04438110470379339,0.16777958758563416,0.20115420879888785,0.020026040418007464,1.8567552499683313,0.05092561854371293,0.11009459225485867,0.04574330418041312,-0.04027479680480137,-0.2257172961280669,-0.2901679027844894,0.172048685871543,0.4545444165015224,0.34359039493377824,-0.35031178248729483,-0.44957889362024755,-0.5192349592891412,0.2600248453548963,1.0174824740141746,-0.0011463974916297328,-0.3446987727494404,0.12932395586647694,-0.0009369815590202316,0.9449504170334313,0.11414261952305255,-0.4898382069203876,0.1498674878781696,0.20011360733602052,-0.6956857610871958,0.31966563359874667,0.6607120875757936,0.2182001533089347,-0.9580574018447918,-0.5460841297331339,-0.4281399194089812,0.29873592396647053,-0.43526587049093507,-0.43405380175046815,0.0608519435793644,0.35722392637237443,0.2925356481952882,0.2985575415429085,-0.06488396234437563,0.16537747352407584,0.5526936683418194,1.2586419976601844,-0.3780815420043047
A-1823,"1,3-difluorobenzene",UEMGWPRHOOEKTA-UHFFFAOYSA-N,Fc1cccc(F)c1,-2.0003579549,<rdkit.Chem.rdchem.Mol object at 0x1366d0ac0>,0.06801193853278249,-1.196329120269656,-0.8300588416116064,-0.9738072981763453,-0.29679412374310754,-0.43118700411625704,-0.30729874555573683,-0.34178930492942794,-0.8373894094032127,-0.43311995562914407,-0.05140010404565921,-0.6896191048821732,-0.810426198133445,-1.226227576868427,-0.8749587539283309,-0.30696195460223447,-1.1525406768830921,-0.6117596871887956,-0.35131290005232385,-0.82064270056297,-0.6380014128225664,-0.4868475045817513,-0.17144408782701623,-0.7256105734704817,-0.5581957502632761,-0.6637015537438961,0.22476312162652745,-0.04076502256931434,-1.2282666865680734,-0.4943844560079275,0.06421354695921036,-0.2443763806524881,-0.27654454108244925,-0.28894212838997196,-0.7679846895623675,1.064713189989986,-0.7412342843958584,-0.3130576173200681,-0.09796188989734074,0.7472137324366696,0.7472137324366696,-0.7780126304599471,-0.988772591094383,-0.4478476475971224,0.8031035423550504,-0.8845806322876197,-0.5731531793991725,-0.943906978667902,-0.4021367835560029,-0.2947538134968468,-0.8629307007844992,0.06160828094390046,-0.38077083905641873,-0.29713415431887585,-0.6888915382682306,-0.08629530074284007,-0.9392499591013868,-0.7300251572401164,-0.7823341794196894,-0.85762729417452,-0.07095947242679887,-0.8814914220793456,-0.9404144402042566,-0.6613799545028413,0.7881848109495901,-0.9360609741274036,-0.47457204454094315,-0.9146676871704754,-0.8583412721139846,-0.6605462783008385,-0.568982570431015,-0.3124124773159067,-0.9241800896467598,-0.36660113630769753,-0.9068031140464431,-0.4912466009252606,0.6347362558318884,-0.5192349592891412,0.26018919565828286,-0.37736300547229,-0.7601086345613239,-0.058105969723343004,0.8395168333638157,-0.6782472083203138,-0.5394941544981972,-0.9696085956371513,-0.4898382069203876,-0.9255529799343177,0.6315513256611445,-0.6956857610871958,-0.873160486665399,-0.4364437583487355,-0.9352238318678899,0.21830518315821437,0.7962598479145641,-0.4281399194089812,-0.5216477953643636,-0.7468182844748946,-0.43405380175046815,-0.8491585465207637,-0.3046647757246734,-0.6796996176415417,-0.42030257846422775,0.17727831062818117,0.16537747352407584,0.12555163892533033,-0.24758981959430332,-0.3780815420043047
A-1638,"3-methyl-N-nitro-3,6-dihydro-2H-1,3,5-oxadiazin-4-amine",GAYLOVDFGKQKCJ-UHFFFAOYSA-N,CN1COCN=C1N[N+]([O-])=O,-1.0022923277,<rdkit.Chem.rdchem.Mol object at 0x1366d0a50>,0.21100928947745676,0.5497025586263907,0.5213256998702586,-0.028624505042191647,-0.29679412374310754,1.107716048505034,-0.30729874555573683,1.3985460334357205,-0.5624946743524092,0.2308827026174809,-0.051317223233583655,-0.1455559691727591,-0.6309914215060042,0.9261407276548973,-0.5933853733398504,-0.30696195460223447,0.3752033279992587,-0.2623914525397758,-0.35131290005232385,-0.3559330155737589,-0.6380014128225664,0.2973100314632853,-0.17144408782701623,-0.18273454466415848,-0.3357915338045434,0.8209342139864108,0.1515118783876825,-0.9251887730948745,0.9002053128463933,-0.07360102691608203,-0.7180572725296825,-0.2443763806524881,-0.27654454108244925,-0.28894212838997196,-0.6041689024621222,2.2605295621666195,-0.6003003481481293,-0.23811241312789558,-0.7576567099870121,0.0991617352669357,0.0991617352669357,-0.6843736892991034,-0.682413443566294,0.602267133537243,-0.47880077290098655,-0.5443114149108945,-0.48016717828341177,0.5113793579562206,-0.4021367835560029,2.114753575844971,-0.24580281513986624,0.6715581585349603,-0.38077083905641873,-0.29713415431887585,-0.5187473423388687,-0.08629530074284007,-0.651029770712633,-0.040096078712051814,-0.5954578005157042,-0.5792517392353924,-0.07095947242679887,-0.7353394660069815,-0.6525050455191016,-0.6008445346122174,-0.23853896241280848,0.21702593611726564,-0.9710602142197404,-0.7463437091443332,-0.7341032614700391,-0.6605462783008385,-0.5871060592515834,-0.6931207193551989,-0.643571409104341,-0.31277063207114064,-0.9068031140464431,0.2216724055090552,0.1349122478571902,-0.5192349592891412,-0.656421499177282,-0.37736300547229,-0.7601086345613239,-0.9453942087312938,1.0715482466089379,0.00860558631961875,1.9062346201101994,-0.7005872605385365,-0.4898382069203876,-0.7021243886107568,-0.3459236239451921,0.07968415240704223,-0.5788612648686636,0.6607120875757936,-0.6785235455618142,-0.14677288380784403,0.6208729483540202,-0.4281399194089812,1.2071671552949814,-0.43526587049093507,-0.43405380175046815,-0.6159838066430602,2.2225460598749005,-0.5701926469499612,-0.42030257846422775,-0.34305741504743564,-0.8112303287068572,-0.31882932936068054,-0.7162950635093285,-0.3780815420043047
C-1469,prazepam,MWQCHHACWWAQLJ-UHFFFAOYSA-N,ClC1=CC2=C(C=C1)N(CC3CC3)C(=O)CN=C2C4=CC=CC=C4,-4.91,<rdkit.Chem.rdchem.Mol object at 0x1366d09e0>,-0.3594606697177388,-0.4979164487112373,-0.2895050250188604,-0.4932200630893711,0.5163513897470872,-0.43118700411625704,1.7695690742949994,1.3985460334357205,0.6109845541660714,0.46824471632594306,-0.05124819273637021,-0.6896191048821732,0.5707177745933972,-0.3037840177870023,0.39523480382395126,-0.30696195460223447,-0.5286482538565473,2.828667679815548,0.02113127229527295,-0.3502749178849377,-0.3204174406773078,1.2268360804157292,-0.17144408782701623,-0.7256105734704817,-0.3357915338045434,0.6385238443771611,0.6056951081536379,0.8436587279562459,-0.48143437936296557,-0.11438444864763858,1.2517559694306866,1.738449862365261,-0.27654454108244925,-0.28894212838997196,0.580421730755248,-0.595172876563506,0.6716255436491737,0.9568673076481142,1.5162467113604114,0.964660884889897,0.964660884889897,0.431997690590019,0.4972414941523651,-0.4478476475971224,0.35149488194922385,0.3744154720062634,-0.3883328717638658,0.04391425706895563,0.4572372246492671,0.5810497023698967,0.14017368943217623,0.06160828094390046,0.9576396093836599,1.178188661652458,-0.15439616368410844,-0.08629530074284007,0.37610483738320455,-0.7300251572401164,-0.22170504270773395,0.5342504805211178,-0.07095947242679887,0.4332260381926382,0.37732514729886824,0.8046190168790077,-0.5018692753031829,0.513018629660197,0.5413385069577611,0.4665053588197413,0.4690182848312917,-0.019716929366277107,0.44576748588514226,1.1312770330922015,0.39588360832351976,-0.5837155451780738,0.2178749364405042,0.8676652236344639,-0.49736309192527456,-0.5192349592891412,1.2832633253168486,1.0174824740141746,0.7891377122630766,0.5313640251192101,0.19318815149671204,-0.004299493550355183,1.0015344687358079,0.35014078202872595,0.244747614580572,0.6063861165908597,-0.6252458728244853,-0.6406780463032736,0.39295703457353837,1.7578679335003227,0.489426023149433,-0.7633492799931975,0.13670463549512404,-0.4281399194089812,-0.5216477953643636,0.016197382182889578,-0.43405380175046815,0.0083575880594402,0.05793496633491865,0.6451153629578407,-0.42030257846422775,-0.03233416580153535,1.1419852757550089,-0.6575480941937571,1.6083327111141084,-0.3780815420043047
